author_id,author,source,paper_count,total_citations,degree,pagerank,neighbors
A5110926779,C. F. Qiao,openalex,1,0,4,0.00042065409961066413,4
A5063733236,Serikkali Tynybekov,openalex,1,0,4,0.00042065409961066413,4
A5019803576,Paolo Neirotti,openalex,1,1,2,0.00042065409961066413,2
A5100340223,Chang Qi,openalex,1,0,1,0.00042065409961066413,1
A5036205655,Wei-Hsin Huang,openalex,1,0,2,0.00042065409961066413,2
A5015379389,Ling-Kang Zhang,openalex,1,0,1,0.00042065409961066413,1
A5041438414,Yanping Jiang,openalex,1,0,1,0.00042065409961066413,1
A5101722394,Peng Du,openalex,1,0,1,0.00042065409961066413,1
A5038224902,Yu Zhao,openalex,1,0,2,0.00042065409961066413,2
A5100748869,Li Zhu,openalex,1,0,2,0.00042065409961066413,2
A5101451328,Chun‐An Chen,openalex,1,0,2,0.00042065409961066413,2
A5100446476,Jiayi Li,openalex,1,0,2,0.00042065409961066413,2
A5100323504,Hui Zhang,openalex,1,13,2,0.00042065409961066413,2
A5100454349,Xiaowen Wang,openalex,1,13,2,0.00042065409961066413,2
A5109476483,Weike Jiang,openalex,1,0,1,0.00042065409961066413,1
A5041417678,Chen-Chiung Hsieh,openalex,1,0,2,0.00042065409961066413,2
A5112988758,Jinghui Duan,openalex,1,0,1,0.00042065409961066413,1
A5116638943,Abdullah A. Aljofi,openalex,1,2,1,0.00042065409961066413,1
A5026688976,Hongfa Huang,openalex,1,0,4,0.00042065409961066413,4
A5116638944,Mazen Mohammed Farea,openalex,1,2,1,0.00042065409961066413,1
A5011768915,Rogger Orlando Morán Santamaría,openalex,1,2,2,0.00042065409961066413,2
A5117541729,Maryorie Irania Salazar-Muñoz,openalex,1,2,2,0.00042065409961066413,2
A5076533532,Andrea Ricci,openalex,1,1,2,0.00042065409961066413,2
A5064394126,Matteo Tubiana,openalex,1,1,2,0.00042065409961066413,2
A5112328773,Merryl Ford,openalex,1,0,1,0.00042065409961066413,1
A5036254955,Julian Kanjere,openalex,1,0,1,0.00042065409961066413,1
A5087888694,Yafeng Yin,openalex,1,0,4,0.00042065409961066413,4
A5117541728,Luis Kevin Cortez-Clavo,openalex,1,2,2,0.00042065409961066413,2
A5100324717,Shan Li,openalex,1,4,2,0.00042065409961066413,2
A5016962388,Jing Ma,openalex,1,4,2,0.00042065409961066413,2
A5065631862,Xiaofeng Li,openalex,1,4,2,0.00042065409961066413,2
A5109927578,Yan Peng,openalex,1,0,1,0.00042065409961066413,1
A5010735669,Shuicai Shi,openalex,1,0,4,0.00042065409961066413,4
A5100693079,Dinkneh Gebre Borojo,openalex,1,3,1,0.00042065409961066413,1
A5119196173,Elmira Akhatova,openalex,1,1,4,0.00042065409961066413,4
A5040197161,Amílcar Soares,openalex,1,11,4,0.00042065409961066413,4
A5101177249,Haichun Yu,openalex,1,6,2,0.00042065409961066413,2
A5120545304,Ngoc Cuong Truong,openalex,1,0,1,0.00042065409961066413,1
A5117398239,Mohammad Amin Kheneifar,openalex,1,1,1,0.00042065409961066413,1
A5068430405,Babak Amiri,openalex,1,1,1,0.00042065409961066413,1
A5058944740,Wonseong Kim,openalex,1,0,1,0.00042065409961066413,1
A5115883257,Jinhyoung Kim,openalex,1,0,1,0.00042065409961066413,1
A5059955897,Enrique A. Sánchez‐Pérez,openalex,1,2,2,0.00042065409961066413,2
A5062947895,Elena Sánchez-Arnau,openalex,1,2,2,0.00042065409961066413,2
A5103577439,Yu Zhang,openalex,1,2,2,0.00042065409961066413,2
SCO_szpytko_j,"Szpytko, J.",scopus_fallback,1,0,1,0.00042065409961066413,1
SCO_keno_w,"Keno, W.",scopus_fallback,1,0,1,0.00042065409961066413,1
A5115601674,Farouq Ahmad Faleh Alazzam,openalex,1,4,1,0.00042065409961066413,1
A5014829165,Khaled Khalaf Abed Rabbo Aldrou,openalex,1,4,1,0.00042065409961066413,1
A5080065691,Abriham Ebabu Engidaw,openalex,1,6,2,0.00042065409961066413,2
A5065153972,Qiang Fu,openalex,1,0,2,0.00042065409961066413,2
A5116659882,Zou Weikang,openalex,1,6,2,0.00042065409961066413,2
A5038009460,Erbuğ Çelebi,openalex,1,1,2,0.00042065409961066413,2
A5116704046,Asel D. Dzhailova,openalex,1,0,4,0.00042065409961066413,4
A5038515446,Rano A. Mannapova,openalex,1,0,4,0.00042065409961066413,4
A5018231930,Inna G. Ivanova,openalex,1,0,4,0.00042065409961066413,4
A5113760211,Sergey E. Akopov,openalex,1,0,4,0.00042065409961066413,4
A5114288733,Kirill Y. Tikhomirov,openalex,1,0,4,0.00042065409961066413,4
SCO_begmatov_d,"Begmatov, D.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5084864031,Zhenya Chen,openalex,1,0,1,0.00042065409961066413,1
A5013029980,Yingying Ning,openalex,1,0,1,0.00042065409961066413,1
SCO_temirov_o,"Temirov, O.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_asatova_s,"Asatova, S.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_xakimova_x,"Xakimova, X.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5090314978,Ruixin Song,openalex,1,11,4,0.00042065409961066413,4
A5073978680,Gabriel Spadon,openalex,1,11,4,0.00042065409961066413,4
A5024909213,Ronald Pelot,openalex,1,11,4,0.00042065409961066413,4
A5021602892,Hale Özgit,openalex,1,1,2,0.00042065409961066413,2
A5009009342,Gulmira Saktaganova,openalex,1,2,4,0.00042065409961066413,4
A5050829129,Rayhan K. Turysbekova,openalex,1,1,4,0.00042065409961066413,4
A5101803416,Xiaomei Li,openalex,1,0,2,0.00042065409961066413,2
SCO_jaleel_maktoof_m_a_j,"Jaleel Maktoof, M.A.J.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_shaker_salman_a_s,"Shaker Salman, A.S.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_muktarov_k,"Muktarov, K.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5093695159,Patima Abdikulova,openalex,1,1,4,0.00042065409961066413,4
SCO_kabrch_j_k,"Kabrch, J.K.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_sharad_a,"Sharad, A.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5093071380,Zheniskul A. Utebayeva,openalex,1,1,4,0.00042065409961066413,4
A5001101947,Gulnar Lukhmanova,openalex,1,1,4,0.00042065409961066413,4
A5063450194,T.K.G.P. Ranasinghe,openalex,2,0,2,0.00042065409961066413,1
A5089585222,Jesper Slik,openalex,1,0,2,0.00042065409961066413,2
A5052904447,S. Murugan,openalex,1,0,1,0.00042065409961066413,1
A5118784436,John Pius,openalex,1,0,1,0.00042065409961066413,1
A5006180780,Индира Сактаганова,openalex,1,2,4,0.00042065409961066413,4
A5050149599,Mei Tang,openalex,1,0,2,0.00042065409961066413,2
A5046856721,Xuan Song,openalex,1,0,2,0.00042065409961066413,2
A5117541224,Bora Tuccaroglu,openalex,1,1,2,0.00042065409961066413,2
A5018412745,G. Zhanseitova,openalex,1,2,4,0.00042065409961066413,4
A5014084195,Dinara Mukhiyayeva,openalex,1,2,4,0.00042065409961066413,4
A5095957527,Jiale Quan,openalex,1,0,2,0.00042065409961066413,2
A5057134203,Yan Duan,openalex,1,0,2,0.00042065409961066413,2
A5027431350,A. Карипова,openalex,1,2,4,0.00042065409961066413,4
A5042366081,Christian Volpe Martincus,openalex,1,1,2,0.00042065409961066413,2
SCO_van_n_d,"Van, N.D.",scopus_fallback,1,7,2,0.00042065409961066413,2
SCO_hoang_c_c,"Hoang, C.C.",scopus_fallback,1,7,2,0.00042065409961066413,2
SCO_khoa_b_t,"Khoa, B.T.",scopus_fallback,1,7,2,0.00042065409961066413,2
A5092500447,Franco Riottini Depetris,openalex,1,1,2,0.00042065409961066413,2
A5015343178,Ignacio Marra de Artiñano,openalex,1,1,2,0.00042065409961066413,2
A5101706487,Anh-Duy Nguyen,openalex,1,0,1,0.00042065409961066413,1
A5050008382,Rahul Kumar Jaiswal,openalex,1,0,1,0.00042065409961066413,1
A5065424056,A. Priya,openalex,1,0,1,0.00042065409961066413,1
A5033131735,Dominique E. Uwizeyimana,openalex,1,0,1,0.00042065409961066413,1
A5052588788,Nyashadzashe Chiwawa,openalex,1,0,1,0.00042065409961066413,1
A5115680901,Mohammad Wais Sharif Zada,openalex,1,0,2,0.00042065409961066413,2
A5100433581,Yu Zhang,openalex,1,0,1,0.00042065409961066413,1
A5011394941,R. Subash Moorthy,openalex,1,0,2,0.00042065409961066413,2
A5121047495,Wang Yunfeng,openalex,1,0,1,0.00042065409961066413,1
A5121198042,MARELBY AMADO MATEUS,openalex,1,0,1,0.00042065409961066413,1
A5061409240,Alfredo Guzmán Rincón,openalex,1,0,1,0.00042065409961066413,1
A5093419951,Richa Golash,openalex,1,0,2,0.00042065409961066413,2
A5103258039,Ankush Goyal,openalex,1,0,2,0.00042065409961066413,2
A5091206627,Ram Kishan Dewangan,openalex,1,0,2,0.00042065409961066413,2
A5038465404,Jia Guo,openalex,1,0,1,0.00042065409961066413,1
A5112117446,Xiuying Zhao,openalex,1,0,1,0.00042065409961066413,1
A5119713814,Neda Ashayeri,openalex,1,0,2,0.00042065409961066413,2
A5102497339,Mehdi Kazemi,openalex,1,0,2,0.00042065409961066413,2
A5072690905,Mohammad Mehdi Poursaeed,openalex,1,0,2,0.00042065409961066413,2
A5060775250,Mahira Abdel-shafie,openalex,1,0,1,0.00042065409961066413,1
A5088176762,Yasmine Rashed,openalex,1,0,1,0.00042065409961066413,1
A5118124054,Fayssal Moukafi,openalex,1,1,1,0.00042065409961066413,1
A5007118940,Prashant Gidde,openalex,1,0,2,0.00042065409961066413,2
A5036256187,Atefeh Mashatan,openalex,1,2,2,0.00042065409961066413,2
A5080946834,Amine Dafir,openalex,1,1,1,0.00042065409961066413,1
A5106206406,Valerii Morgun,openalex,1,0,4,0.00042065409961066413,4
A5017072768,Iryna Zahrebelna,openalex,1,0,4,0.00042065409961066413,4
A5100008819,Taras Bilyk,openalex,1,0,4,0.00042065409961066413,4
A5109754845,Viktoriia Khurdei,openalex,1,0,4,0.00042065409961066413,4
A5114179609,Kar Wai So,openalex,1,2,2,0.00042065409961066413,2
A5074692481,Mariia Zub,openalex,1,0,4,0.00042065409961066413,4
A5047720550,Mohamad Sadegh Sangari,openalex,1,2,2,0.00042065409961066413,2
A5069277974,Laily Nissa Atul Mualifah,openalex,1,0,4,0.00042065409961066413,4
A5102639852,Suthir Sriram,openalex,1,0,2,0.00042065409961066413,2
A5089358910,Yenni Angraini,openalex,1,0,4,0.00042065409961066413,4
A5049503346,S. P. Majumder,openalex,1,0,2,0.00042065409961066413,2
A5014611085,V Nivethitha,openalex,1,0,2,0.00042065409961066413,2
A5031077789,Bhanu Jain,openalex,1,0,2,0.00042065409961066413,2
A5121071699,Wang Junhai,openalex,1,0,1,0.00042065409961066413,1
A5115680902,Shah Mir Mowahed,openalex,1,0,2,0.00042065409961066413,2
A5108209632,Stratos Papadimitriou,openalex,1,0,1,0.00042065409961066413,1
A5036521938,Helena Dudycz,openalex,1,0,2,0.00042065409961066413,2
A5115545829,Maciej Krzan,openalex,1,0,2,0.00042065409961066413,2
A5023300416,Lei Huang,openalex,1,0,1,0.00042065409961066413,1
A5100687259,Shulin Liu,openalex,1,0,1,0.00042065409961066413,1
A5103185993,Bo Huang,openalex,1,3,2,0.00042065409961066413,2
A5006311252,Bin Gong,openalex,1,3,2,0.00042065409961066413,2
A5017669468,Daan Kolkman,openalex,1,3,1,0.00042065409961066413,1
A5047985084,Gijs van Maanen,openalex,1,3,1,0.00042065409961066413,1
SCO_sharma_r,"Sharma, R.",scopus_fallback,1,0,2,0.00042065409961066413,2
SCO_m,M.,scopus_fallback,1,0,2,0.00042065409961066413,2
A5112725665,Yajie Zhao,openalex,1,3,2,0.00042065409961066413,2
SCO_s,S.,scopus_fallback,1,0,2,0.00042065409961066413,2
SCO_feng_c_a_o,"Feng, C.A.O.",scopus_fallback,1,0,2,0.00042065409961066413,2
A5035670199,Dimitris Georgoulas,openalex,1,0,1,0.00042065409961066413,1
A5121272319,Bingquan Wu,openalex,1,0,2,0.00042065409961066413,2
A5021414632,Zhiyu Yang,openalex,1,0,1,0.00042065409961066413,1
A5123264903,eyu Xu,openalex,1,0,2,0.00042065409961066413,2
A5121281378,Yatian Yang,openalex,1,0,2,0.00042065409961066413,2
A5099342152,Mathijs Pellemans,openalex,1,0,2,0.00042065409961066413,2
A5120651008,Chukwunonso Ngwu,openalex,1,0,2,0.00042065409961066413,2
A5061455877,Zakwan Jaroucheh,openalex,1,0,2,0.00042065409961066413,2
A5082150685,Nikolaos Pitropakis,openalex,1,0,2,0.00042065409961066413,2
A5052565646,Qi Zhao,openalex,1,0,1,0.00042065409961066413,1
A5101748398,Yuanhui Wang,openalex,1,0,1,0.00042065409961066413,1
A5095370239,Mun-Young Ryu,openalex,1,0,2,0.00042065409961066413,2
A5121610753,Byung-Hee Won,openalex,1,0,2,0.00042065409961066413,2
A5088335444,Hyun-jo Kim,openalex,1,0,2,0.00042065409961066413,2
A5026617038,Sandjai Bhulai,openalex,1,0,2,0.00042065409961066413,2
SCO_yan_t_o_n_g,"Yan, T.O.N.G.",scopus_fallback,1,0,2,0.00042065409961066413,2
SCO_xin_l_i,"Xin, L.I.",scopus_fallback,1,0,2,0.00042065409961066413,2
A5014857682,Khairil Anwar Notodiputro,openalex,1,0,4,0.00042065409961066413,4
A5047857286,Vaibhav Kumar Singh,openalex,1,0,1,0.00042065409961066413,1
A5054072948,Sanjay Kumar Jain,openalex,1,0,1,0.00042065409961066413,1
A5053128546,Zhigang Liao,openalex,1,0,2,0.00042065409961066413,2
A5047192882,George Baryannis,openalex,1,0,1,0.00042065409961066413,1
A5055082237,Peng Zhang,openalex,1,0,1,0.00042065409961066413,1
A5046652966,Rachel S. E. Peden,openalex,1,2,2,0.00042065409961066413,2
A5069702443,Oleg Kudryavtsev,openalex,1,0,2,0.00042065409961066413,2
A5120839959,Valeriy Boluchenko,openalex,1,0,2,0.00042065409961066413,2
A5018306486,Kong‐Wah Sing,openalex,1,2,2,0.00042065409961066413,2
A5101940764,Qian Huang,openalex,1,4,1,0.00042065409961066413,1
A5056132441,Jinliang Wang,openalex,1,4,1,0.00042065409961066413,1
A5042738796,Maowei Chen,openalex,1,1,1,0.00042065409961066413,1
A5122195473,Haiyan Cheng,openalex,1,0,1,0.00042065409961066413,1
A5003413234,Jun He,openalex,1,0,1,0.00042065409961066413,1
A5000226919,Abdullah Ma,openalex,1,0,1,0.00042065409961066413,1
A5113044521,Wenjian Li,openalex,1,0,2,0.00042065409961066413,2
A5102020919,Ying Cai,openalex,1,0,2,0.00042065409961066413,2
A5100325269,Guan Wang,openalex,1,1,1,0.00042065409961066413,1
SCO_du_p,"Du, P.",scopus_fallback,1,0,1,0.00042065409961066413,1
A5064928180,Jianqin Zhou,openalex,1,4,1,0.00042065409961066413,1
A5081004258,Liying Li,openalex,1,4,1,0.00042065409961066413,1
A5016928534,Mohd Sameen Chishti,openalex,1,0,2,0.00042065409961066413,2
A5070639412,Sherif El‐Gendy,openalex,1,8,1,0.00042065409961066413,1
A5000141705,Rehab Osman Mohamed Osman,openalex,1,8,1,0.00042065409961066413,1
A5114080909,Benjamin Müller,openalex,1,1,2,0.00042065409961066413,2
A5119514562,Damilare Peter Oyinloye,openalex,1,0,2,0.00042065409961066413,2
A5067021027,Jingyue Li,openalex,1,0,2,0.00042065409961066413,2
A5017914508,Yung‐Fu Huang,openalex,1,0,1,0.00042065409961066413,1
A5073080390,Philippe M. Frowd,openalex,1,1,2,0.00042065409961066413,2
A5036380875,Can E. Mutlu,openalex,1,1,2,0.00042065409961066413,2
A5049657537,Meng Shi,openalex,1,13,2,0.00042065409961066413,2
A5072911141,Weiwei Xie,openalex,1,0,1,0.00042065409961066413,1
A5030780537,Jingjing Yang,openalex,1,0,2,0.00042065409961066413,2
A5073703617,D. M. Hicks,openalex,1,2,2,0.00042065409961066413,2
A5110074078,Haishui Jin,openalex,1,0,1,0.00042065409961066413,1
A5101538660,Qian Yang,openalex,1,0,1,0.00042065409961066413,1
A5119631045,Maria Patricia Peeris,openalex,1,0,1,0.00042065409961066413,1
SCO_jiang_y,"Jiang, Y.",scopus_fallback,1,0,1,0.00042065409961066413,1
A5119990088,Handaya Riawan,openalex,1,0,2,0.00042065409961066413,2
A5077645406,Charlot Teng,openalex,1,0,2,0.00042065409961066413,2
A5054336747,Benfano Soewito,openalex,1,0,2,0.00042065409961066413,2
A5115867792,Eka Dicky Darmawan Yanuari,openalex,1,0,4,0.00042065409961066413,4
A5092493001,Ghardapaty Ghaly Ghiffary,openalex,1,0,4,0.00042065409961066413,4
SCO_zhygalo_i,"Zhygalo, I.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_sorokovyi_p,"Sorokovyi, P.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_ukraynets_l,"Ukraynets, L.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_bondarenko_y,"Bondarenko, Y.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_sarvas_m,"Sarvas, M.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5118965726,Shurui Gu,openalex,1,0,1,0.00042065409961066413,1
A5114021133,Hongbo Ma,openalex,1,0,1,0.00042065409961066413,1
A5049333677,Wojciech Stiller,openalex,1,9,1,0.00042065409961066413,1
A5028107971,Marwin Heinemann,openalex,1,9,1,0.00042065409961066413,1
A5024342719,Zheng Yang,openalex,1,0,1,0.00042065409961066413,1
A5100421634,Yi Li,openalex,1,0,1,0.00042065409961066413,1
A5056560659,Hongting Zhou,openalex,1,0,1,0.00042065409961066413,1
A5031121913,Saiedeh Razavi,openalex,1,0,1,0.00042065409961066413,1
A5091452922,V. I. Skiba,openalex,1,0,2,0.00042065409961066413,2
A5119743381,Alla Shcherbina,openalex,1,0,1,0.00042065409961066413,1
A5074725379,Lyudmila Shabalina,openalex,1,0,1,0.00042065409961066413,1
A5100622235,Eugénio M. Rocha,openalex,1,0,1,0.00042065409961066413,1
A5088400962,Ângela F. Brochado,openalex,1,0,1,0.00042065409961066413,1
A5100610162,Quan Yin,openalex,1,0,2,0.00042065409961066413,2
A5023237216,Wenhao Lu,openalex,1,0,2,0.00042065409961066413,2
A5101666806,Fan Gao,openalex,1,0,2,0.00042065409961066413,2
A5119620071,Nesya Pratamevia,openalex,1,0,1,0.00042065409961066413,1
A5059994136,Andry Alamsyah,openalex,1,0,1,0.00042065409961066413,1
A5042893723,Stan Matwin,openalex,1,11,4,0.00042065409961066413,4
A5047072791,Maciej Suchomski,openalex,1,0,2,0.00042065409961066413,2
SCO_khakimova_m,"Khakimova, M.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5039385762,Fan Yang,openalex,1,3,4,0.00042065409961066413,4
A5042152744,Fengxiu Zhou,openalex,1,0,2,0.00042065409961066413,2
A5042836896,Siranee Nuchitprasitchai,openalex,1,13,1,0.00042065409961066413,1
A5092711002,Stepan Gordeev,openalex,1,0,1,0.00042065409961066413,1
A5111926505,Chien-yi Huang,openalex,1,0,1,0.00042065409961066413,1
A5028574374,C J Chen,openalex,1,0,1,0.00042065409961066413,1
A5063976930,Sandro Steinbach,openalex,1,0,1,0.00042065409961066413,1
A5102563619,Shi Zong,openalex,1,1,4,0.00042065409961066413,4
A5108117764,M. Vijayakumar,openalex,1,1,2,0.00042065409961066413,2
A5063056045,Bundidth Dangsawang,openalex,1,13,1,0.00042065409961066413,1
A5021610577,Consiglia Botta,openalex,1,5,2,0.00042065409961066413,2
A5100494737,Shima Rashidian,openalex,1,5,2,0.00042065409961066413,2
A5115739813,C K Nagendra Guptha,openalex,1,1,2,0.00042065409961066413,2
A5074923772,Santosh Kolagati,openalex,1,1,4,0.00042065409961066413,4
A5103324426,Amit Chaudhary,openalex,1,1,4,0.00042065409961066413,4
A5004908904,Josh Seltzer,openalex,1,1,4,0.00042065409961066413,4
A5115739812,V Meghasree,openalex,1,1,2,0.00042065409961066413,2
A5014227868,Mohammed Jameel,openalex,1,1,4,0.00042065409961066413,4
A5100494736,Moein Elahi Nezhad,openalex,1,5,2,0.00042065409961066413,2
SCO_zhao_h,"Zhao, H.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_chen_j,"Chen, J.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5122034126,Dmytro Afanasiev,openalex,1,0,4,0.00042065409961066413,4
A5100723277,Rui Wang,openalex,1,1,4,0.00042065409961066413,4
A5119003390,Maria Rosilene Sabino,openalex,1,0,4,0.00042065409961066413,4
A5101772352,Bin Tang,openalex,1,0,4,0.00042065409961066413,4
A5125267286,Yunxiao Gao,openalex,1,0,2,0.00042065409961066413,2
A5040619951,Jin Gao,openalex,1,0,2,0.00042065409961066413,2
A5083825456,Lee Te Chuan,openalex,1,1,1,0.00042065409961066413,1
A5104687885,Xue Wang,openalex,1,1,1,0.00042065409961066413,1
A5039319594,Yuxi Chai,openalex,1,1,1,0.00042065409961066413,1
A5108138526,X. B. Ji,openalex,1,3,2,0.00042065409961066413,2
A5112115802,Hui Chen,openalex,1,0,1,0.00042065409961066413,1
A5111292233,Qiang Ren,openalex,1,16,1,0.00042065409961066413,1
A5113885533,Jing Du,openalex,1,16,1,0.00042065409961066413,1
A5100725701,Bing Luo,openalex,1,0,1,0.00042065409961066413,1
A5016641957,Pengzhao Li,openalex,1,0,1,0.00042065409961066413,1
A5089601222,Jingbo Yin,openalex,1,1,4,0.00042065409961066413,4
A5011125771,Santosh Kumar Shrivastav,openalex,1,6,1,0.00042065409961066413,1
A5045841946,Surajit Bag,openalex,1,6,1,0.00042065409961066413,1
A5102954579,Mujtaba Asad,openalex,1,1,4,0.00042065409961066413,4
A5022792110,Bennett Kankuzi,openalex,1,0,1,0.00042065409961066413,1
A5115428679,Innocent Chilomo,openalex,1,0,1,0.00042065409961066413,1
A5011883586,Hai Yu,openalex,1,3,4,0.00042065409961066413,4
A5040232446,Taoufiq Gadi,openalex,1,32,2,0.00042065409961066413,2
A5102433380,Cao Quan,openalex,1,2,1,0.00042065409961066413,1
A5103505471,Xia Zheng,openalex,1,2,1,0.00042065409961066413,1
A5100428213,Jie Li,openalex,1,1,4,0.00042065409961066413,4
A5101959198,Lun Xie,openalex,1,11,2,0.00042065409961066413,2
A5011707731,Abdul Hadi Azman,openalex,1,0,2,0.00042065409961066413,2
A5047296973,Hawa Hishamuddin,openalex,1,0,2,0.00042065409961066413,2
A5082997975,Jimmy Lin,openalex,1,1,4,0.00042065409961066413,4
A5101226861,Waner Xu,openalex,1,0,1,0.00042065409961066413,1
A5042611950,Şebnem Düzgün,openalex,1,4,2,0.00042065409961066413,2
A5122377261,Chien-Chiang Lee,openalex,1,0,2,0.00042065409961066413,2
A5119064491,Thamer Alomayri,openalex,1,1,4,0.00042065409961066413,4
A5100706983,Mengjie Li,openalex,1,0,2,0.00042065409961066413,2
A5102720882,Ela Kumar,openalex,1,2,1,0.00042065409961066413,1
A5092089438,Umut Mete Saka,openalex,1,4,2,0.00042065409961066413,2
A5008703680,Sataporn Amornsawadwatana,openalex,1,6,1,0.00042065409961066413,1
A5092850092,Praiya Panjee,openalex,1,6,1,0.00042065409961066413,1
A5026122088,Daojuan Wang,openalex,1,0,1,0.00042065409961066413,1
A5100349392,Cheng Cheng,openalex,1,0,2,0.00042065409961066413,2
A5071439309,Weijian Du,openalex,1,0,2,0.00042065409961066413,2
A5022868897,Ahmad Yahya Dawod,openalex,1,0,1,0.00042065409961066413,1
A5119735519,Sara Ashour,openalex,1,0,2,0.00042065409961066413,2
A5061144808,Chao Cao,openalex,1,1,4,0.00042065409961066413,4
A5101657766,Xiaoling Liu,openalex,1,0,1,0.00042065409961066413,1
A5082479659,Rafi Ullah Khan,openalex,1,1,4,0.00042065409961066413,4
A5112678694,Yul-Seong Kim,openalex,1,0,2,0.00042065409961066413,2
A5086499441,Bei Lin,openalex,1,3,2,0.00042065409961066413,2
A5066002912,Jonas Luckmann,openalex,1,0,2,0.00042065409961066413,2
A5018376689,Christiane Fröhlich,openalex,1,0,2,0.00042065409961066413,2
A5043337599,António J. R. Neves,openalex,1,1,2,0.00042065409961066413,2
A5013688046,Morgan Bazilian,openalex,1,4,2,0.00042065409961066413,2
A5011360928,Daniel Canedo,openalex,1,1,2,0.00042065409961066413,2
A5083668806,Olena Khoma,openalex,1,2,2,0.00042065409961066413,2
A5100629264,Y. F. Yang,openalex,1,0,2,0.00042065409961066413,2
A5035912951,Yuanyuan Zhou,openalex,1,0,1,0.00042065409961066413,1
A5072380113,Jinyi Li,openalex,1,0,1,0.00042065409961066413,1
A5075184717,Ximing Cai,openalex,1,1,4,0.00042065409961066413,4
A5122124025,Olha Maiboroda,openalex,1,0,4,0.00042065409961066413,4
A5122322596,Yinfeng Chen,openalex,1,0,2,0.00042065409961066413,2
A5100027725,Kateryna Yereshko,openalex,1,2,2,0.00042065409961066413,2
A5122099614,Tetiana Serbina,openalex,1,0,4,0.00042065409961066413,4
A5121513357,Sofiia M. Kafka,openalex,1,0,4,0.00042065409961066413,4
A5113280142,Anna Pyslytsia,openalex,1,2,2,0.00042065409961066413,2
A5071355773,J. Santos,openalex,1,1,2,0.00042065409961066413,2
A5121739090,Hassan Ali Al-Ababneh,openalex,1,0,4,0.00042065409961066413,4
A5090635785,Yansheng Chen,openalex,1,1,4,0.00042065409961066413,4
A5054814598,Shangguang Wang,openalex,1,1,2,0.00042065409961066413,2
A5068538575,Xiaoyang Shen,openalex,1,1,2,0.00042065409961066413,2
A5010924780,Fengjie Xie,openalex,1,1,2,0.00042065409961066413,2
SCO_guo_s,"Guo, S.",scopus_fallback,1,0,4,0.00042065409961066413,4
SCO_li_z,"Li, Z.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5055009890,Vaishali Gupta,openalex,1,2,1,0.00042065409961066413,1
SCO_yan_l,"Yan, L.",scopus_fallback,1,0,4,0.00042065409961066413,4
A5100331004,Xiang Li,openalex,1,0,2,0.00042065409961066413,2
A5100530900,Qiong He,openalex,1,0,1,0.00042065409961066413,1
A5022900499,Wenbo Ma,openalex,1,0,2,0.00042065409961066413,2
A5041111233,Lea Karbevska,openalex,1,0,1,0.00042065409961066413,1
A5055373759,Ying Zou,openalex,1,0,4,0.00042065409961066413,4
A5032756886,Jiayan Yang,openalex,1,0,1,0.00042065409961066413,1
A5124972226,Jiaran Zhang,openalex,1,0,4,0.00042065409961066413,4
A5005380095,Chaoqun Xiang,openalex,1,0,1,0.00042065409961066413,1
A5086454199,Alovsat Aliyev,openalex,1,6,2,0.00042065409961066413,2
A5066303361,Roza Shahverdiyeva,openalex,1,6,2,0.00042065409961066413,2
A5004367781,Mounaf Asaad Khalil,openalex,1,1,4,0.00042065409961066413,4
A5103210581,Yun Na Wu,openalex,1,0,4,0.00042065409961066413,4
A5125087066,Chongzhou Wang,openalex,1,0,4,0.00042065409961066413,4
A5020708902,Ulker H. Hagverdiyeva,openalex,1,6,2,0.00042065409961066413,2
A5084914044,Eric Ansong,openalex,1,0,2,0.00042065409961066413,2
A5100756704,Xia Hua,openalex,1,1,1,0.00042065409961066413,1
A5020913417,Regina Padmanabhan,openalex,1,1,4,0.00042065409961066413,4
A5025566073,Safia Nasih,openalex,1,32,2,0.00042065409961066413,2
SCO_cao_y,"Cao, Y.",scopus_fallback,1,0,1,0.00042065409961066413,1
A5044128297,Majed Hadid,openalex,1,1,4,0.00042065409961066413,4
A5102712476,Feng Lin,openalex,1,8,2,0.00042065409961066413,2
SCO_li_y,"Li, Y.",scopus_fallback,1,0,1,0.00042065409961066413,1
A5036198987,Muhammad Mohiuddin,openalex,1,7,1,0.00042065409961066413,1
