source_id,target_id,source,target,weight
A5043986921,A5078308772,Viktoriia Lebid,Hanna Savenko,1
A5043986921,A5087529991,Viktoriia Lebid,Tetyana Anufriyeva,1
A5043986921,A5102790054,Viktoriia Lebid,Viktoriia Skrypnyk,1
A5087529991,A5078308772,Tetyana Anufriyeva,Hanna Savenko,1
A5087529991,A5102790054,Tetyana Anufriyeva,Viktoriia Skrypnyk,1
A5078308772,A5102790054,Hanna Savenko,Viktoriia Skrypnyk,1
A5006413584,A5074947617,Fredrik Högberg,Mohammed Othman,1
A5006413584,A5112882827,Fredrik Högberg,C. Grose,1
A5074947617,A5112882827,Mohammed Othman,C. Grose,1
A5031481702,A5029625330,Ahmed Bouklata,Chafik Bensfia,1
A5004577821,A5073660658,Mohamed Anouche,Younes Boumaaz,1
A5101799208,A5045236917,Ye Shi,Layth C. Alwan,1
A5101799208,A5054020753,Ye Shi,Ting Wang,1
A5054020753,A5045236917,Ting Wang,Layth C. Alwan,1
A5052264803,A5014590087,Sarath Menon,Satya Shah,1
A5000988426,A5052377100,Yulia Kostyuchenko,Qingshan Jiang,1
A5085432253,A5071164909,Marcel Matthess,Stefanie Kunkel,1
A5031947312,A5017704832,Mohamed-Iliasse Mahraz,Loubna Benabbou,1
A5031947312,A5078040310,Mohamed-Iliasse Mahraz,Abdelaziz Berrado,1
A5017704832,A5078040310,Loubna Benabbou,Abdelaziz Berrado,1
A5002995667,A5003003228,Pallavi Saindane,Piyush Lund,1
A5002995667,A5037226832,Pallavi Saindane,Puja Mahtani,1
A5002995667,A5056289017,Pallavi Saindane,Yogita Jethani,1
A5002995667,A5091690316,Pallavi Saindane,Chirag Rohra,1
A5056289017,A5003003228,Yogita Jethani,Piyush Lund,1
A5056289017,A5037226832,Yogita Jethani,Puja Mahtani,1
A5056289017,A5091690316,Yogita Jethani,Chirag Rohra,1
A5037226832,A5003003228,Puja Mahtani,Piyush Lund,1
A5037226832,A5091690316,Puja Mahtani,Chirag Rohra,1
A5091690316,A5003003228,Chirag Rohra,Piyush Lund,1
A5018065109,A5019632871,K. V. Dmitriev,Daniel Dollinger,1
A5018065109,A5036200511,K. V. Dmitriev,Markus Hochstrasser,1
A5018065109,A5059473799,K. V. Dmitriev,Shanza Ali Zafar,1
A5018065109,A5063145125,K. V. Dmitriev,Kevin Schmiechen,1
A5018065109,A5068974771,K. V. Dmitriev,Stephan Myschik,1
A5018065109,A5077586145,K. V. Dmitriev,Florian Holzapfel,1
A5018065109,A5083583213,K. V. Dmitriev,Micheal Saleab,1
A5018065109,A5102762373,K. V. Dmitriev,Pranav Nagarajan,1
A5018065109,A5113760335,K. V. Dmitriev,Yi Lai,1
A5059473799,A5019632871,Shanza Ali Zafar,Daniel Dollinger,1
A5059473799,A5036200511,Shanza Ali Zafar,Markus Hochstrasser,1
A5059473799,A5063145125,Shanza Ali Zafar,Kevin Schmiechen,1
A5059473799,A5068974771,Shanza Ali Zafar,Stephan Myschik,1
A5059473799,A5077586145,Shanza Ali Zafar,Florian Holzapfel,1
A5059473799,A5083583213,Shanza Ali Zafar,Micheal Saleab,1
A5059473799,A5102762373,Shanza Ali Zafar,Pranav Nagarajan,1
A5059473799,A5113760335,Shanza Ali Zafar,Yi Lai,1
A5063145125,A5019632871,Kevin Schmiechen,Daniel Dollinger,1
A5063145125,A5036200511,Kevin Schmiechen,Markus Hochstrasser,1
A5063145125,A5068974771,Kevin Schmiechen,Stephan Myschik,1
A5063145125,A5077586145,Kevin Schmiechen,Florian Holzapfel,1
A5063145125,A5083583213,Kevin Schmiechen,Micheal Saleab,1
A5063145125,A5102762373,Kevin Schmiechen,Pranav Nagarajan,1
A5063145125,A5113760335,Kevin Schmiechen,Yi Lai,1
A5113760335,A5019632871,Yi Lai,Daniel Dollinger,1
A5113760335,A5036200511,Yi Lai,Markus Hochstrasser,1
A5113760335,A5068974771,Yi Lai,Stephan Myschik,1
A5113760335,A5077586145,Yi Lai,Florian Holzapfel,1
A5113760335,A5083583213,Yi Lai,Micheal Saleab,1
A5113760335,A5102762373,Yi Lai,Pranav Nagarajan,1
A5083583213,A5019632871,Micheal Saleab,Daniel Dollinger,1
A5083583213,A5036200511,Micheal Saleab,Markus Hochstrasser,1
A5083583213,A5068974771,Micheal Saleab,Stephan Myschik,1
A5083583213,A5077586145,Micheal Saleab,Florian Holzapfel,1
A5083583213,A5102762373,Micheal Saleab,Pranav Nagarajan,1
A5102762373,A5019632871,Pranav Nagarajan,Daniel Dollinger,1
A5102762373,A5036200511,Pranav Nagarajan,Markus Hochstrasser,1
A5102762373,A5068974771,Pranav Nagarajan,Stephan Myschik,1
A5102762373,A5077586145,Pranav Nagarajan,Florian Holzapfel,1
A5019632871,A5036200511,Daniel Dollinger,Markus Hochstrasser,1
A5019632871,A5068974771,Daniel Dollinger,Stephan Myschik,1
A5019632871,A5077586145,Daniel Dollinger,Florian Holzapfel,1
A5036200511,A5068974771,Markus Hochstrasser,Stephan Myschik,1
A5036200511,A5077586145,Markus Hochstrasser,Florian Holzapfel,1
A5077586145,A5068974771,Florian Holzapfel,Stephan Myschik,1
A5083212292,A5053562610,Giuseppe Parise,Daleep Mohla,1
A5083212292,A5091631152,Giuseppe Parise,Mara Lombardi,1
A5083212292,A5103230504,Giuseppe Parise,Luigi Parise,1
A5053562610,A5091631152,Daleep Mohla,Mara Lombardi,1
A5053562610,A5103230504,Daleep Mohla,Luigi Parise,1
A5103230504,A5091631152,Luigi Parise,Mara Lombardi,1
A5013270624,A5022038523,Neha Prajapat,Windo Hutabarat,1
A5013270624,A5066657755,Neha Prajapat,Ashutosh Tiwari,1
A5013270624,A5083659557,Neha Prajapat,Divya Tiwari,1
A5013270624,A5090907966,Neha Prajapat,Christopher Turner,1
A5090907966,A5022038523,Christopher Turner,Windo Hutabarat,1
A5090907966,A5066657755,Christopher Turner,Ashutosh Tiwari,1
A5090907966,A5083659557,Christopher Turner,Divya Tiwari,1
A5066657755,A5022038523,Ashutosh Tiwari,Windo Hutabarat,1
A5066657755,A5083659557,Ashutosh Tiwari,Divya Tiwari,1
A5083659557,A5022038523,Divya Tiwari,Windo Hutabarat,1
A5076292195,A5038915241,Avigdor Zonnenshain,Ron S. Kenett,1
A5013844826,A5020980605,Svetlana V. Aleksandrova,Mark N. Aleksandrov,1
A5013844826,A5049559947,Svetlana V. Aleksandrova,Victor A. Vasiliev,1
A5049559947,A5020980605,Victor A. Vasiliev,Mark N. Aleksandrov,1
A5098710224,A5044254880,Kunio Mikuriya,Thomas Cantens,1
A5098715266,A5098710238,Kugonza Julius,Mugalula Christabel,1
A5041021715,A5032974564,Xiangdong Shen,Renhong Wu,1
A5041021715,A5101571335,Xiangdong Shen,Xi Chen,1
A5041021715,A5102735139,Xiangdong Shen,Ran Ji,1
A5101571335,A5032974564,Xi Chen,Renhong Wu,1
A5101571335,A5102735139,Xi Chen,Ran Ji,1
A5102735139,A5032974564,Ran Ji,Renhong Wu,1
A5027843310,A5016964202,Polina Demochkina,A. Savchenko,1
A5005468651,A5074614479,Shamel Azmeh,Jaime Echávarri,1
A5005468651,A5103093306,Shamel Azmeh,Christopher Foster,1
A5103093306,A5074614479,Christopher Foster,Jaime Echávarri,1
A5023750828,A5026276422,Yu‐Che Tsai,Yeonsoo Choi,1
A5023750828,A5040864406,Yu‐Che Tsai,Etim Ibok,1
A5026276422,A5040864406,Yeonsoo Choi,Etim Ibok,1
A5018082478,A5045538617,Jellis Vanhoeyveld,Bruno Peeters,1
A5018082478,A5101474247,Jellis Vanhoeyveld,David Martens,1
A5101474247,A5045538617,David Martens,Bruno Peeters,1
A5036513061,A5032707356,Gustavo Guarín Duque,Julián David Zuluaga Torres,1
A5048931159,A5010838527,Aseem Kinra,Raghava Rao Mukkamala,1
A5048931159,A5069989685,Aseem Kinra,Kim Sundtoft Hald,1
A5048931159,A5074288048,Aseem Kinra,Ravi Vatrapu,1
A5069989685,A5010838527,Kim Sundtoft Hald,Raghava Rao Mukkamala,1
A5069989685,A5074288048,Kim Sundtoft Hald,Ravi Vatrapu,1
A5010838527,A5074288048,Raghava Rao Mukkamala,Ravi Vatrapu,1
A5100434504,A5072269306,Zhiyong Liu,Zipei Li,1
A5075900594,A5002236460,Qinghua Lu,Adnène Guabtni,1
A5075900594,A5004692644,Qinghua Lu,Mark Staples,1
A5075900594,A5031067748,Qinghua Lu,Hugo O’Connor,1
A5075900594,A5043470959,Qinghua Lu,Shiping Chen,1
A5004692644,A5002236460,Mark Staples,Adnène Guabtni,1
A5004692644,A5031067748,Mark Staples,Hugo O’Connor,1
A5004692644,A5043470959,Mark Staples,Shiping Chen,1
A5031067748,A5002236460,Hugo O’Connor,Adnène Guabtni,1
A5031067748,A5043470959,Hugo O’Connor,Shiping Chen,1
A5043470959,A5002236460,Shiping Chen,Adnène Guabtni,1
A5059729391,A5005604502,Srinivas Talluri,Chwen Sheu,1
A5059729391,A5100764683,Srinivas Talluri,Hakan Yildiz,1
A5100764683,A5005604502,Hakan Yildiz,Chwen Sheu,1
A5079934055,A5059711792,Yanling Chang,Eleftherios Iakovou,1
A5079934055,A5109410921,Yanling Chang,Weidong Shi,1
A5059711792,A5109410921,Eleftherios Iakovou,Weidong Shi,1
A5109410921,A5018071173,Weidong Shi,Taeweon Suh,1
A5109410921,A5072161294,Weidong Shi,Han-Yee Kim,1
A5109410921,A5091589634,Weidong Shi,Lei Xu,2
A5109410921,A5005114302,Weidong Shi,Lin Chen,1
A5109410921,A5044233783,Weidong Shi,Xi Zhao,1
A5109410921,A5088683554,Weidong Shi,Yang Lü,1
A5109410921,A5101850968,Weidong Shi,Zhimin Gao,1
A5070850098,A5005572097,M. TRIPOLI,J. SCHMIDHUBER,1
A5016709650,A5010015311,Segundo Moisés Toapanta Toapanta,Nelson Salomon Mora Saltos,1
A5016709650,A5075608808,Segundo Moisés Toapanta Toapanta,Michael Gerardo Guaman Villalta,1
A5016709650,A5082456719,Segundo Moisés Toapanta Toapanta,Luis Enrique Mafla Gallegos,1
A5082456719,A5010015311,Luis Enrique Mafla Gallegos,Nelson Salomon Mora Saltos,1
A5082456719,A5075608808,Luis Enrique Mafla Gallegos,Michael Gerardo Guaman Villalta,1
A5075608808,A5010015311,Michael Gerardo Guaman Villalta,Nelson Salomon Mora Saltos,1
A5083510970,A5082215134,Hualing Lin,Sheng-Qun Chen,1
A5083510970,A5110638566,Hualing Lin,Qiubi Sun,1
A5110638566,A5082215134,Qiubi Sun,Sheng-Qun Chen,1
A5034746585,A5000929011,André Thess,Kristina Nienhaus,1
A5034746585,A5038550568,André Thess,Thomas Pregger,1
A5034746585,A5090994367,André Thess,Martin Klein,1
A5090994367,A5000929011,Martin Klein,Kristina Nienhaus,1
A5090994367,A5038550568,Martin Klein,Thomas Pregger,1
A5000929011,A5038550568,Kristina Nienhaus,Thomas Pregger,1
A5053556998,A5039198660,Canrakerta,Achmad Nizar Hidayanto,1
A5053556998,A5079525306,Canrakerta,Yova Ruldeviyani,1
A5039198660,A5079525306,Achmad Nizar Hidayanto,Yova Ruldeviyani,1
A5008087030,A5071510188,Alexey V. Bataev,Ariadna Aleksandrova,1
A5070929291,A5026391059,Zheng Wan,Shaojie Ji,1
A5070929291,A5090843361,Zheng Wan,Yati Liu,1
A5070929291,A5100381946,Zheng Wan,Qiang Zhang,1
A5070929291,A5100639653,Zheng Wan,Jihong Chen,1
A5070929291,A5100725059,Zheng Wan,Qin Wang,1
A5026391059,A5090843361,Shaojie Ji,Yati Liu,1
A5026391059,A5100381946,Shaojie Ji,Qiang Zhang,1
A5026391059,A5100639653,Shaojie Ji,Jihong Chen,1
A5026391059,A5100725059,Shaojie Ji,Qin Wang,1
A5090843361,A5100381946,Yati Liu,Qiang Zhang,1
A5090843361,A5100639653,Yati Liu,Jihong Chen,1
A5090843361,A5100725059,Yati Liu,Qin Wang,1
A5100381946,A5100639653,Qiang Zhang,Jihong Chen,1
A5100381946,A5100725059,Qiang Zhang,Qin Wang,1
A5100639653,A5100725059,Jihong Chen,Qin Wang,1
A5035871796,A5014767263,Kenly Maldonado,Steve Simske,1
A5014767263,A5039074663,Steve Simske,Gary Moloney,1
A5014767263,A5055306983,Steve Simske,Lisa Finn,1
A5014767263,A5075567444,Steve Simske,Anthony Winterlich,1
A5014767263,A5089475189,Steve Simske,Jorge Ángel González Ordiano,1
A5016792101,A5049545076,Hussam Juma,Ibrahim Kamel,3
A5008308546,A5073598894,Jania Astrid Saucedo-Martínez,Carlos Regalao Noriega,1
A5005647074,A5039774549,Christos Emmanouilidis,Serafim Bakalis,1
A5110873466,A5024269252,Margarita Spichakova,Hele-Mai Haav,1
A5003385267,A5035070413,Alex Butean,Evangelos Pournaras,1
A5003385267,A5048277262,Alex Butean,Hjalmar Turesson,1
A5003385267,A5074188472,Alex Butean,Kirill Ivkushkin,1
A5003385267,A5074842250,Alex Butean,Andrei Tara,1
A5035070413,A5048277262,Evangelos Pournaras,Hjalmar Turesson,1
A5035070413,A5074188472,Evangelos Pournaras,Kirill Ivkushkin,1
A5035070413,A5074842250,Evangelos Pournaras,Andrei Tara,1
A5074842250,A5048277262,Andrei Tara,Hjalmar Turesson,1
A5074842250,A5074188472,Andrei Tara,Kirill Ivkushkin,1
A5048277262,A5074188472,Hjalmar Turesson,Kirill Ivkushkin,1
A5089475189,A5039074663,Jorge Ángel González Ordiano,Gary Moloney,1
A5089475189,A5055306983,Jorge Ángel González Ordiano,Lisa Finn,1
A5089475189,A5075567444,Jorge Ángel González Ordiano,Anthony Winterlich,1
A5055306983,A5039074663,Lisa Finn,Gary Moloney,1
A5055306983,A5075567444,Lisa Finn,Anthony Winterlich,1
A5075567444,A5039074663,Anthony Winterlich,Gary Moloney,1
SCO_harsani_p,SCO_suhendra_a,"Harsani, P.","Suhendra, A.",2
SCO_harsani_p,SCO_wibowo_w_c,"Harsani, P.","Wibowo, W.C.",2
SCO_harsani_p,SCO_wulandari_l,"Harsani, P.","Wulandari, L.",2
SCO_suhendra_a,SCO_wibowo_w_c,"Suhendra, A.","Wibowo, W.C.",2
SCO_suhendra_a,SCO_wulandari_l,"Suhendra, A.","Wulandari, L.",2
SCO_wulandari_l,SCO_wibowo_w_c,"Wulandari, L.","Wibowo, W.C.",2
A5019499930,A5004058509,Shuchih Ernest Chang,YiChian Chen,1
A5019499930,A5066202694,Shuchih Ernest Chang,Hueimin Louis Luo,1
A5066202694,A5004058509,Hueimin Louis Luo,YiChian Chen,1
A5100335705,A5101598870,Yali Wang,Hong Li,1
A5100335705,A5101929051,Yali Wang,Xing Fu,1
A5101929051,A5101598870,Xing Fu,Hong Li,1
A5022894787,A5006553278,Mihir Chitre,Afi Adhikari,1
A5022894787,A5017504290,Mihir Chitre,Shainila Mulla,1
A5022894787,A5057352093,Mihir Chitre,Shubham Sapkal,1
A5057352093,A5006553278,Shubham Sapkal,Afi Adhikari,1
A5057352093,A5017504290,Shubham Sapkal,Shainila Mulla,1
A5006553278,A5017504290,Afi Adhikari,Shainila Mulla,1
A5100370632,A5033404038,Jianping Li,Xiaoqian Zhu,1
A5100370632,A5100379871,Jianping Li,Jingyu Li,1
A5100370632,A5102978969,Jianping Li,Yinhong Yao,1
A5100370632,A5108239625,Jianping Li,Yuanjie Xu,1
A5100370632,A5112736826,Jianping Li,Lu Wei,1
A5102978969,A5033404038,Yinhong Yao,Xiaoqian Zhu,1
A5102978969,A5100379871,Yinhong Yao,Jingyu Li,1
A5102978969,A5108239625,Yinhong Yao,Yuanjie Xu,1
A5102978969,A5112736826,Yinhong Yao,Lu Wei,1
A5108239625,A5033404038,Yuanjie Xu,Xiaoqian Zhu,1
A5108239625,A5100379871,Yuanjie Xu,Jingyu Li,1
A5108239625,A5112736826,Yuanjie Xu,Lu Wei,1
A5100379871,A5033404038,Jingyu Li,Xiaoqian Zhu,1
A5100379871,A5112736826,Jingyu Li,Lu Wei,1
A5112736826,A5033404038,Lu Wei,Xiaoqian Zhu,1
A5103093658,A5014277340,Jian Mou,Kerry Kurcz,1
A5103093658,A5063110564,Jian Mou,Chunxiu Qin,1
A5103093658,A5101427405,Jian Mou,Gang Ren,1
A5101427405,A5014277340,Gang Ren,Kerry Kurcz,1
A5101427405,A5063110564,Gang Ren,Chunxiu Qin,1
A5063110564,A5014277340,Chunxiu Qin,Kerry Kurcz,1
A5020706744,A5100368211,Guo Li,Na Li,1
A5074016233,A5088734979,Donokulov Nodir Kholmurodovich,Abdurakhmonov Tokhir Tokhtasinovich,1
A5020800750,A5004516624,Arsenii Vilkov,Guoshuang Tian,1
A5019678199,A5025058941,Bhagyashree Mohanta,Srikanta Patnaik,1
A5019678199,A5102858654,Bhagyashree Mohanta,Pragyan Nanda,1
A5102858654,A5025058941,Pragyan Nanda,Srikanta Patnaik,1
A5047874915,A5001368717,P Srikongpan,P Nakkaw,1
A5047874915,A5072362297,P Srikongpan,A Chaiwat,1
A5001368717,A5072362297,P Nakkaw,A Chaiwat,1
A5060714163,A5102288304,Liu We,Song qianqian,1
A5018226630,A5021156300,Cyril Chalendard,Antsa Rakotoarisoa,1
A5018226630,A5022260940,Cyril Chalendard,Gaël Raballand,1
A5022260940,A5021156300,Gaël Raballand,Antsa Rakotoarisoa,1
A5040575852,A5087857282,César de Pablo-Sánchez,Elena T. Herruzo,1
A5102858036,A5067509102,Wen Si,Jiankang Zhang,1
A5102950709,A5037150828,Glen Newton,Tom Graefenham,1
A5102950709,A5057448861,Glen Newton,Robert Favrin,1
A5102950709,A5071188920,Glen Newton,Oksana Korol,1
A5102950709,A5108690038,Glen Newton,André Lévesque,1
A5071188920,A5037150828,Oksana Korol,Tom Graefenham,1
A5071188920,A5057448861,Oksana Korol,Robert Favrin,1
A5071188920,A5108690038,Oksana Korol,André Lévesque,1
A5108690038,A5037150828,André Lévesque,Tom Graefenham,1
A5108690038,A5057448861,André Lévesque,Robert Favrin,1
A5057448861,A5037150828,Robert Favrin,Tom Graefenham,1
A5067567133,A5055864641,D. L. Stein,Andy Way,1
A5067567133,A5090006211,D. L. Stein,Dimitar Shterionov,1
A5090006211,A5055864641,Dimitar Shterionov,Andy Way,1
A5051974305,A5004948680,Marija Jović,Natalija Kavran,1
A5001647631,A5005447462,Anselm Busse,Lukas Renner,1
A5001647631,A5010235218,Anselm Busse,Thore Weilbier,1
A5001647631,A5040744413,Anselm Busse,Sebastian Frost,1
A5001647631,A5057506783,Anselm Busse,Matthias Roth,1
A5001647631,A5101823607,Anselm Busse,Dong-Ha Kim,1
A5001647631,A5112609752,Anselm Busse,Stefan Tai,1
A5001647631,A5113810549,Anselm Busse,Jacob Eberhardt,1
A5113810549,A5005447462,Jacob Eberhardt,Lukas Renner,1
A5113810549,A5010235218,Jacob Eberhardt,Thore Weilbier,1
A5113810549,A5040744413,Jacob Eberhardt,Sebastian Frost,1
A5113810549,A5057506783,Jacob Eberhardt,Matthias Roth,1
A5113810549,A5101823607,Jacob Eberhardt,Dong-Ha Kim,1
A5113810549,A5112609752,Jacob Eberhardt,Stefan Tai,1
A5040744413,A5005447462,Sebastian Frost,Lukas Renner,1
A5040744413,A5010235218,Sebastian Frost,Thore Weilbier,1
A5040744413,A5057506783,Sebastian Frost,Matthias Roth,1
A5040744413,A5101823607,Sebastian Frost,Dong-Ha Kim,1
A5040744413,A5112609752,Sebastian Frost,Stefan Tai,1
A5101823607,A5005447462,Dong-Ha Kim,Lukas Renner,1
A5101823607,A5010235218,Dong-Ha Kim,Thore Weilbier,1
A5101823607,A5057506783,Dong-Ha Kim,Matthias Roth,1
A5101823607,A5112609752,Dong-Ha Kim,Stefan Tai,1
A5010235218,A5005447462,Thore Weilbier,Lukas Renner,1
A5010235218,A5057506783,Thore Weilbier,Matthias Roth,1
A5010235218,A5112609752,Thore Weilbier,Stefan Tai,1
A5005447462,A5057506783,Lukas Renner,Matthias Roth,1
A5005447462,A5112609752,Lukas Renner,Stefan Tai,1
A5057506783,A5112609752,Matthias Roth,Stefan Tai,1
A5072161294,A5018071173,Han-Yee Kim,Taeweon Suh,1
A5072161294,A5091589634,Han-Yee Kim,Lei Xu,1
A5018071173,A5091589634,Taeweon Suh,Lei Xu,1
A5091589634,A5005114302,Lei Xu,Lin Chen,1
A5091589634,A5044233783,Lei Xu,Xi Zhao,1
A5091589634,A5088683554,Lei Xu,Yang Lü,1
A5091589634,A5101850968,Lei Xu,Zhimin Gao,1
A5002668522,A5030178923,Bo Song,Wei Yan,1
A5002668522,A5100671131,Bo Song,Tianjiao Zhang,1
A5030178923,A5100671131,Wei Yan,Tianjiao Zhang,1
A5076632223,A5069275031,Roberto Saia,Salvatore Carta,1
A5078695304,A5042685872,Akanksha Prakash,Amulya K.H.,1
A5078695304,A5042912095,Akanksha Prakash,Kavya T.P.,1
A5078695304,A5049175048,Akanksha Prakash,Prashanth Kumar K.N.,1
A5078695304,A5074687624,Akanksha Prakash,S. Apoorva,1
A5074687624,A5042685872,S. Apoorva,Amulya K.H.,1
A5074687624,A5042912095,S. Apoorva,Kavya T.P.,1
A5074687624,A5049175048,S. Apoorva,Prashanth Kumar K.N.,1
A5042685872,A5042912095,Amulya K.H.,Kavya T.P.,1
A5042685872,A5049175048,Amulya K.H.,Prashanth Kumar K.N.,1
A5042912095,A5049175048,Kavya T.P.,Prashanth Kumar K.N.,1
A5072746383,A5006185099,Lianbiao Cui,Lei Zhu,1
A5072746383,A5054746075,Lianbiao Cui,Malin Song,1
A5054746075,A5006185099,Malin Song,Lei Zhu,1
A5001397076,A5063199567,Madeleine Maslin,Christopher Yong,1
A5001397076,A5070361566,Madeleine Maslin,Millicent Watt,1
A5070361566,A5063199567,Millicent Watt,Christopher Yong,1
A5078609091,A5018868537,Adriana Moros-Daza,Guisselle Adriana García Llinás,1
A5078609091,A5027763635,Adriana Moros-Daza,Stefan Voß,1
A5078609091,A5076160150,Adriana Moros-Daza,René Amaya–Mier,1
A5076160150,A5018868537,René Amaya–Mier,Guisselle Adriana García Llinás,1
A5076160150,A5027763635,René Amaya–Mier,Stefan Voß,1
A5018868537,A5027763635,Guisselle Adriana García Llinás,Stefan Voß,1
A5024530316,A5013838160,Shouwen Ji,Wenpeng Zhao,1
A5024530316,A5076142506,Shouwen Ji,Xiaojing Wang,1
A5024530316,A5079280613,Shouwen Ji,Dong Guo,1
A5076142506,A5013838160,Xiaojing Wang,Wenpeng Zhao,1
A5076142506,A5079280613,Xiaojing Wang,Dong Guo,1
A5013838160,A5079280613,Wenpeng Zhao,Dong Guo,1
A5084149813,A5001231980,Sotiris P. Gayialis,Evripidis P. Kechagias,1
A5084149813,A5033285199,Sotiris P. Gayialis,Georgios A. Papadopoulos,1
A5084149813,A5070201854,Sotiris P. Gayialis,Grigorios D. Konstantakopoulos,1
A5001231980,A5033285199,Evripidis P. Kechagias,Georgios A. Papadopoulos,1
A5001231980,A5070201854,Evripidis P. Kechagias,Grigorios D. Konstantakopoulos,1
A5033285199,A5070201854,Georgios A. Papadopoulos,Grigorios D. Konstantakopoulos,1
A5088157167,A5037740214,Jing Ma,Bo He,1
A5088157167,A5100347679,Jing Ma,Xiaofeng Li,1
A5088157167,A5100351602,Jing Ma,Chi Li,1
A5088157167,A5102892343,Jing Ma,Xiaoyu Guo,1
A5100347679,A5037740214,Xiaofeng Li,Bo He,1
A5100347679,A5100351602,Xiaofeng Li,Chi Li,1
A5100347679,A5102892343,Xiaofeng Li,Xiaoyu Guo,1
A5100351602,A5037740214,Chi Li,Bo He,1
A5100351602,A5102892343,Chi Li,Xiaoyu Guo,1
A5037740214,A5102892343,Bo He,Xiaoyu Guo,1
A5053166270,A5024483493,Natalia G. Vovchenko,Olga Ivanova,1
A5053166270,A5061254668,Natalia G. Vovchenko,А Ф Хапилин,1
A5053166270,A5090505278,Natalia G. Vovchenko,С А Хапилин,1
A5024483493,A5061254668,Olga Ivanova,А Ф Хапилин,1
A5024483493,A5090505278,Olga Ivanova,С А Хапилин,1
A5061254668,A5090505278,А Ф Хапилин,С А Хапилин,1
A5065632749,A5020282638,Nicoletta González–Cancelas,Francisco Soler Flores,1
A5065632749,A5054831124,Nicoletta González–Cancelas,Beatriz Molina Serrano,1
A5054831124,A5020282638,Beatriz Molina Serrano,Francisco Soler Flores,1
A5010460721,A5059221521,Rubeena Banu,M. H. Sidram,1
A5112842135,A5019580006,Xiangrui Chao,Fawaz E. Alsaadi,1
A5112842135,A5039086738,Xiangrui Chao,Yi Peng,1
A5112842135,A5073973267,Xiangrui Chao,Gang Kou,1
A5073973267,A5019580006,Gang Kou,Fawaz E. Alsaadi,1
A5073973267,A5039086738,Gang Kou,Yi Peng,1
A5039086738,A5019580006,Yi Peng,Fawaz E. Alsaadi,1
A5014771718,A5072437068,América Ivonne Zamora Torres,Juan González García,1
A5078689439,A5009377775,Tess Upperton,Blake Carey,1
A5078689439,A5065834668,Tess Upperton,Tracey Epps,1
A5065834668,A5009377775,Tracey Epps,Blake Carey,1
A5048478173,A5022973212,Ulrich Gallersdörfer,Florian Matthes,1
A5010993029,A5082324283,Ram Hari Regmi,Arun Kumar Timalsina,1
A5017810643,A5033589809,Wendela Schim van der Loeff,Javier Godar,1
A5017810643,A5079242550,Wendela Schim van der Loeff,Vishnu Prakash,1
A5033589809,A5079242550,Javier Godar,Vishnu Prakash,1
A5018344765,A5091410552,Jiahang Che,Yuxiang Xing,1
A5018344765,A5100425669,Jiahang Che,Li Zhang,1
A5091410552,A5100425669,Yuxiang Xing,Li Zhang,1
A5030321763,A5042057336,Jeyoun Dong,Kiduk Kim,1
A5030321763,A5110256541,Jeyoun Dong,Kiyoung Moon,1
A5042057336,A5110256541,Kiduk Kim,Kiyoung Moon,1
A5100379628,A5005140412,Ziyuan Wang,Ermyas Abebe,1
A5100379628,A5009471362,Ziyuan Wang,Dain Yap Liffman,1
A5100379628,A5057368099,Ziyuan Wang,Dileban Karunamoorthy,1
A5009471362,A5005140412,Dain Yap Liffman,Ermyas Abebe,1
A5009471362,A5057368099,Dain Yap Liffman,Dileban Karunamoorthy,1
A5057368099,A5005140412,Dileban Karunamoorthy,Ermyas Abebe,1
A5024802129,A5020309844,José Carlos R. Alcantud,María José Muñoz Torrecillas,1
A5069832685,A5007194370,Pasu Poonpakdee,Watchara Chatwiriya,1
A5069832685,A5030943791,Pasu Poonpakdee,Jarotwan Koiwanit,1
A5069832685,A5068285016,Pasu Poonpakdee,Chumpol Yuangyai,1
A5030943791,A5007194370,Jarotwan Koiwanit,Watchara Chatwiriya,1
A5030943791,A5068285016,Jarotwan Koiwanit,Chumpol Yuangyai,1
A5068285016,A5007194370,Chumpol Yuangyai,Watchara Chatwiriya,1
A5083282963,A5055406591,Bilal Muhammad,Ernestina Cianca,1
A5083282963,A5084957577,Bilal Muhammad,Peter Lindgren,1
A5083282963,A5103795260,Bilal Muhammad,Ambuj Kumar,1
A5103795260,A5055406591,Ambuj Kumar,Ernestina Cianca,1
A5103795260,A5084957577,Ambuj Kumar,Peter Lindgren,1
A5055406591,A5084957577,Ernestina Cianca,Peter Lindgren,1
A5100701551,A5017147857,Yue Wang,Chenwei Zhang,1
A5100701551,A5019549791,Yue Wang,Shen Wang,1
A5100701551,A5036357902,Yue Wang,Philip S. Yu,1
A5100701551,A5079734512,Yue Wang,Lixin Cui,1
A5100701551,A5101517110,Yue Wang,Lu Bai,1
A5017147857,A5019549791,Chenwei Zhang,Shen Wang,1
A5017147857,A5036357902,Chenwei Zhang,Philip S. Yu,1
A5017147857,A5079734512,Chenwei Zhang,Lixin Cui,1
A5017147857,A5101517110,Chenwei Zhang,Lu Bai,1
A5019549791,A5036357902,Shen Wang,Philip S. Yu,1
A5019549791,A5079734512,Shen Wang,Lixin Cui,1
A5019549791,A5101517110,Shen Wang,Lu Bai,1
A5036357902,A5079734512,Philip S. Yu,Lixin Cui,1
